"filename", "language", "Python", "Markdown", "C++", "Properties", "Shell Script", "PowerShell", "JSON", "HTML", "JavaScript", "PostCSS", "XML", "reStructuredText", "comment", "blank", "total"
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/cli/progress_bars.py", "Python", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 95
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/cli/req_command.py", "Python", 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 33, 330
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/cli/spinners.py", "Python", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 28, 160
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/cli/status_codes.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/commands/__init__.py", "Python", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 133
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/commands/cache.py", "Python", 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 40, 226
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/commands/check.py", "Python", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 68
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/commands/completion.py", "Python", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 131
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/commands/configuration.py", "Python", 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 40, 281
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/commands/debug.py", "Python", 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 44, 202
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/commands/download.py", "Python", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 27, 147
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/commands/freeze.py", "Python", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 111
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/commands/hash.py", "Python", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 60
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/commands/help.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 42
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/commands/index.py", "Python", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 28, 140
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/commands/inspect.py", "Python", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 93
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/commands/install.py", "Python", 632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 89, 784
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/commands/list.py", "Python", 289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 58, 378
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/commands/search.py", "Python", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31, 173
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/commands/show.py", "Python", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 29, 218
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/commands/uninstall.py", "Python", 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 115
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/commands/wheel.py", "Python", 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 28, 183
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/configuration.py", "Python", 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 66, 384
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/distributions/__init__.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 22
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/distributions/base.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 9, 54
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/distributions/installed.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 30
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/distributions/sdist.py", "Python", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 17, 159
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/distributions/wheel.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 43
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/exceptions.py", "Python", 387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 138, 778
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/index/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/index/collector.py", "Python", 321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 78, 495
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/index/package_finder.py", "Python", 657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 120, 1021
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/index/sources.py", "Python", 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 52, 286
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/locations/__init__.py", "Python", 295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 76, 457
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/locations/_distutils.py", "Python", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 24, 173
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/locations/_sysconfig.py", "Python", 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 32, 215
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/locations/base.py", "Python", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 17, 82
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/main.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 13
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/metadata/__init__.py", "Python", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 24, 129
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/metadata/_json.py", "Python", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 85
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/metadata/base.py", "Python", 373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 76, 689
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/metadata/importlib/__init__.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/metadata/importlib/_compat.py", "Python", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 19, 86
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/metadata/importlib/_dists.py", "Python", 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 28, 222
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/metadata/importlib/_envs.py", "Python", 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 29, 190
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/metadata/pkg_resources.py", "Python", 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 50, 302
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/models/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/models/candidate.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/models/direct_url.py", "Python", 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 44, 225
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/models/format_control.py", "Python", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 79
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/models/index.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 29
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/models/installation_report.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 57
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/models/link.py", "Python", 350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 96, 591
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/models/scheme.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 26
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/models/search_scope.py", "Python", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 20, 128
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/models/selection_prefs.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 7, 54
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/models/target_python.py", "Python", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 18, 122
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/models/wheel.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 13, 94
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/network/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/network/auth.py", "Python", 353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 98, 567
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/network/cache.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 20, 107
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/network/download.py", "Python", 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 35, 188
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/network/lazy_wheel.py", "Python", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 30, 211
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/network/session.py", "Python", 333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 80, 523
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/network/utils.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 12, 99
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/network/xmlrpc.py", "Python", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 63
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/operations/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/operations/build/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/operations/build/build_tracker.py", "Python", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 30, 139
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/operations/build/metadata.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 40
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/operations/build/metadata_editable.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 42
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/operations/build/metadata_legacy.py", "Python", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 75
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/operations/build/wheel.py", "Python", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 38
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/operations/build/wheel_editable.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 47
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/operations/build/wheel_legacy.py", "Python", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 103
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/operations/check.py", "Python", 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 38, 182
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/operations/freeze.py", "Python", 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 30, 259
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/operations/install/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/operations/install/editable_legacy.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 48
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/operations/install/wheel.py", "Python", 486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 114, 742
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/operations/prepare.py", "Python", 507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 89, 733
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/pyproject.py", "Python", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 28, 186
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/req/__init__.py", "Python", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 91
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/req/constructors.py", "Python", 403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 70, 561
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/req/req_file.py", "Python", 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 83, 552
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/req/req_install.py", "Python", 686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 94, 935
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/req/req_set.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21, 83
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/req/req_uninstall.py", "Python", 421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 94, 634
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/resolution/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/resolution/base.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/resolution/legacy/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/resolution/legacy/resolver.py", "Python", 369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 66, 598
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/resolution/resolvelib/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/resolution/resolvelib/base.py", "Python", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 31, 140
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/resolution/resolvelib/candidates.py", "Python", 405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 91, 570
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/resolution/resolvelib/factory.py", "Python", 625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 77, 818
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/resolution/resolvelib/found_candidates.py", "Python", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 22, 175
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/resolution/resolvelib/provider.py", "Python", 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 29, 259
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/resolution/resolvelib/reporter.py", "Python", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20, 82
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/resolution/resolvelib/requirements.py", "Python", 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 63, 246
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/resolution/resolvelib/resolver.py", "Python", 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 37, 318
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/self_outdated_check.py", "Python", 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 45, 245
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/_jaraco_text.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 14, 110
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/_log.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 39
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/appdirs.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 16, 53
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/compat.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 19, 80
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/compatibility_tags.py", "Python", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 28, 166
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/datetime.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 12
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/deprecation.py", "Python", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 22, 125
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/direct_url_helpers.py", "Python", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 88
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/egg_link.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 10, 81
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/encoding.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 37
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/entrypoints.py", "Python", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 13, 85
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/filesystem.py", "Python", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 27, 150
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/filetypes.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 28
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/glibc.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 14, 102
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/hashes.py", "Python", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 29, 148
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/logging.py", "Python", 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 51, 348
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/misc.py", "Python", 479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 135, 778
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/packaging.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 11, 58
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/retry.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 9, 43
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/setuptools_build.py", "Python", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 20, 147
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/subprocess.py", "Python", 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 23, 246
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/temp_dir.py", "Python", 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 48, 297
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/unpacking.py", "Python", 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 39, 338
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/urls.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 56
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/virtualenv.py", "Python", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 19, 105
"/home/david/DVHS Robotics/vex-soy-sauce/venv/lib64/python3.12/site-packages/pip/_internal/utils/wheel.py", "Python", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 31, 135
